ID	Record Type	Order	Family	Subfamily	Insect Species	Symbiont Phylum	Symbiont Order	Symbiont Genus	Symbiont Rank	Symbiont Taxon	Symbiont Name	Classification	Localization	Function	Transmission mode	Symbiont Seq	Reference	doi	note
801	Symbiont	Blattodea	Rhinotermitidae	Heterotermitinae	Blattella germanica	Bacillota	Lachnospirales	Lachnospira	Genus	Lachnospira	Lachnospira	Bacteria	Extracellular	Hydrolyze polysaccharide; assist digestion; synthesize acetate, propionate, and butyrate	Unknown	None	Succession of the gut microbiota in the cockroach Blattella germanica		None
802	Symbiont	Blattodea	Rhinotermitidae	Heterotermitinae	Blattella germanica	Pseudomonadota	Pseudomonadales	Pseudomonas	Genus	Pseudomonas	Pseudomonas reactans	Bacteria	Extracellular	Secrete versatile secondary metabolites; provide protection from parasites and pathogens	Unknown	None	Pseudomonas reactans, a bacterial strain isolated from the intestinal flora of Blattella germanica with anti-Beauveria bassiana activity		None
803	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Aleurocanthus spiniferus	Rhodophyta	Gigartinales	Portieria	Genus	Portieria	Portieria	Bacteria	Unknown	Unknown	Unknown	None	First Report of Aleurocanthus spiniferus on Ailanthus altissima: Profiling of the Insect Microbiome and MicroRNAs		None
804	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Aleurocanthus spiniferus	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia	Bacteria	Intracellular	Unknown	Vertical	None	First Report of Aleurocanthus spiniferus on Ailanthus altissima: Profiling of the Insect Microbiome and MicroRNAs		None
805	Symbiont	Diptera	Glossinidae	None	Aedes aegypti	Kitrinoviricota	Amarillovirales	Orthoflavivirus	Species	Dengue virus	Dengue virus	Virus	Unknown	led to an in increased expression of the odorant binding protein 22 (AeOBP22)	Unknown	None	Aedes aegypti Odorant Binding Protein 22 selectively binds fatty acids through a conformational change in its C-terminal tail		None
806	Symbiont	Diptera	Glossinidae	None	Aedes aegypti	Kitrinoviricota	Martellivirales	Alphavirus	Species	Double subgenomic Sindbis virus	Double subgenomic Sindbis virus	Virus	Unknown	Downregulate expression of AaegObp1 and AaegObp2	Unknown	None	Expression analysis and knockdown of two antennal odorant-binding protein genes in Aedes aegypti		None
807	Symbiont	Diptera	Glossinidae	None	Aedes aegypti	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia	Bacteria	Unknown	Increase dopamine levels	Unknown	None	The effect of the endosymbiont Wolbachia on the behavior of insect hosts		None
808	Symbiont	Hymenoptera	Formicidae	Pseudomyrmecinae	Apis mellifera	Pisuviricota	Picornavirales	Iflavirus	Species	Deformed wing virus	Deformed wing virus	Virus	Unknown	Downregulate OBP expression	Unknown	None	Variant A of the Deformed Wings Virus Alters the Olfactory Sensitivity and the Expression of Odorant Binding Proteins on Antennas of Apis mellifera		None
809	Symbiont	Hymenoptera	Formicidae	Pseudomyrmecinae	Apis mellifera	Bacillota	Lactobacillales	Lactobacillus	Genus	Lactobacillus	Lactobacillus	Bacteria	Unknown	Improve learning and memory performance	Unknown	None	Honeybee gut Lactobacillus modulates host learning and memory behaviors via regulating tryptophan metabolism		None
810	Symbiont	Hymenoptera	Formicidae	Pseudomyrmecinae	Apis mellifera	Microsporidia	None	Vairimorpha	Species	Nosema ceranae	Nosema ceranae	Fungi	Unknown	Downregulate OBP expression	Unknown	None	RNA-sequence analysis of gene expression from honeybees (Apis mellifera) infected with Nosema ceranae		None
811	Symbiont	Diptera	Drosophilidae	Drosophilinae	Drosophila melanogaster	Pseudomonadota	Enterobacterales	Erwinia	Genus	Erwinia	Erwinia carotovora carotovora 15	Bacteria	Unknown	Decrease olfactory discrimination	Unknown	None	Gut cytokines modulate olfaction through metabolic reprogramming of glia		None
812	Symbiont	Diptera	Drosophilidae	Drosophilinae	Drosophila melanogaster	None	None	None	None	None	Gut microbiota	Bacteria	Extracellular	Increase chemotaxis response to odorants	Unknown	None	Effect of gut microbes on olfactory behavior of Drosophila melanogaster larva		None
813	Symbiont	Diptera	Drosophilidae	Drosophilinae	Drosophila melanogaster	None	None	None	None	None	Gut microbiota	Bacteria	Extracellular	Reduce memory of olfactory appetitive	Unknown	None	The impact of the gut microbiome on memory and sleep in Drosophila		None
814	Symbiont	Diptera	Drosophilidae	Drosophilinae	Drosophila melanogaster	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia	Bacteria	Intracellular	Upregulate expression of Pale and Ddc, mediates the expression of dopamine related genes, increase total sleep time in both male and female Drosophila melanogaster and decreases the sleep quality of their insect hosts	intracellular	None	Wolbachia affects sleep behavior in Drosophila melanogaster		None
815	Symbiont	Diptera	Glossinidae	None	Drosophila simulans	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia	Bacteria	Intracellular	increase olfactory response of flies by regulating the expression of olfaction-related genes in hosts	Vertical	None	Infection of Wolbachia may improve the olfactory response of Drosophila		None
816	Symbiont	Diptera	Glossinidae	None	Glossina morsitans morsitans	Pseudomonadota	Enterobacterales	Wigglesworthia	Genus	Wigglesworthia	Wigglesworthia	Bacteria	Unknown	up-regulates expression of odorant binding protein six in the gut of intrauterine tsetse larvae	Vertical	None	Symbiont-induced odorant binding proteins mediate insect host hematopoiesis		None
817	Symbiont	Orthoptera	Anostostomatidae	Deinacridinae	Locusta migratoria	Ascomycota	Hypocreales	Metarhizium	Species	Metarhizium anisopliae	Metarhizium anisopliae	Fungi	Unknown	produces the volatile compound phenylethyl alcohol (PEA) that causes behavioral avoidance in locusts, upregulate expression of LmOBP1 negatively affects the insect immune responses to ultimately benefit successful mycosis by the pathogen	Unknown	None	An odorant binding protein is involved in counteracting detection-avoidance and Toll-pathway innate immunity		None
818	Symbiont	Hymenoptera	Formicidae	Pseudomyrmecinae	Nasonia giraulti	Pseudomonadota	Rickettsiales	Wolbachia	Species	Wolbachia pipientis	Wolbachia pipientis	Bacteria	Intracellular	Increase mate acceptance of infected females	Vertical	None	Decoupling of host-symbiont-phage coadaptations following transfer between insect species		None
819	Symbiont	Hymenoptera	Formicidae	Pseudomyrmecinae	Solenopsis invicta	Ascomycota	Hypocreales	Beauveria	Species	Beauveria bassiana	Beauveria bassiana	Fungi	Unknown	Upregulate expression of SiCSPs and SiOBPs	Unknown	None	Altered Expression of Chemosensory and Odorant Binding Proteins in Response to Fungal Infection in the Red Imported Fire Ant, Solenopsis invicta		None
820	Symbiont	Lepidoptera	Pyralidae	Galleriinae	Spodoptera exigua	None	Lefavirales	Alphabaculovirus	Species	Spodoptera exigua multiple nucleopolyhedrovirus	Spodoptera exigua multiple nucleopolyhedrovirus	Virus	Unknown	Upregulate OR35 expression	Unknown	None	Baculovirus infection affects caterpillar chemoperception		None
821	Symbiont	Hymenoptera	Formicidae	Pseudomyrmecinae	Trichogramma brassicae	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia	Bacteria	Intracellular	Decrease of memory retention	Vertical	None	Decrease of memory retention in a parasitic wasp: an effect of host manipulation by Wolbachia?		None
822	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Recilia dorsalis	Pseudomonadota	Geminicoccales	Tistrella	Genus	Tistrella	Tistrella	Bacteria	Unknown	Unknown	Vertical	None	Diversity and Dynamics of Bacterial Communities in the Digestive and Excretory Systems across the Life Cycle of Leafhopper, Recilia dorsalis		None
823	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Recilia dorsalis	Pseudomonadota	Enterobacterales	Pantoea	Genus	Pantoea	Pantoea	Bacteria	Extracellular	play a crucial role in the recycling of nitrogenous waste	Vertical	None	Diversity and Dynamics of Bacterial Communities in the Digestive and Excretory Systems across the Life Cycle of Leafhopper, Recilia dorsalis		None
824	Symbiont	Neuroptera	Chrysopidae	Chrysopinae	Chrysoperla carnea	Pseudomonadota	Rickettsiales	Rickettsia	Genus	Rickettsia	Rickettsia	Bacteria	Extracellular	Co-infections with Rickettsia and Sodalis caused an even higher decrease of reproductive success than single Sodalis infections	Vertical	None	Infection Patterns and Fitness Effects of Rickettsia and Sodalis Symbionts in the Green Lacewing Chrysoperla carnea		None
825	Symbiont	Neuroptera	Chrysopidae	Chrysopinae	Chrysoperla carnea	Pseudomonadota	Enterobacterales	Sodalis	Genus	Sodalis	Sodalis	Bacteria	Unknown	reducing reproductive output in comparison to uninfected lacewings	Vertical	None	Infection Patterns and Fitness Effects of Rickettsia and Sodalis Symbionts in the Green Lacewing Chrysoperla carnea		None
826	Symbiont	Coleoptera	Bostrichidae	Lyctinae	Oryzaephilus surinamensis	Bacteroidota	Bacteroidales	Bacteroides	Genus	Bacteroides	Bacteroides	Bacteria	Intracellular	supplement precursors for the cuticle synthesis and thereby enhance desiccation resistance of its host	Vertical	None	Metabolic Cost of a Nutritional Symbiont Manifests in Delayed Reproduction in a Grain Pest Beetle		None
827	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Pseudoregma bambucicola	Pseudomonadota	Enterobacterales	Pectobacterium	Genus	Pectobacterium	Pectobacterium	Bacteria	Unknown	may help P. bambucicola feed on the stalks of bamboo	Unknown	None	Coexistence of Three Dominant Bacterial Symbionts in a Social Aphid and Implications for Ecological Adaptation		None
828	Symbiont	Hemiptera	Aleyrodidae	Aleyrodinae	Pseudoregma bambucicola	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia	Bacteria	Intracellular	may regulate the loss of sexual reproduction or has a nutritional role in P. bambucicola	Unknown	None	Coexistence of Three Dominant Bacterial Symbionts in a Social Aphid and Implications for Ecological Adaptation		None
829	Symbiont	Hymenoptera	Formicidae	Pseudomyrmecinae	Dryocosmus kuriphilus	Ascomycota	Botryosphaeriales	Botryosphaeria	Genus	Botryosphaeria	Botryosphaeria sp.	Bacteria	Unknown	Unknown	Horizontal	None	The Diversity and Dynamics of Fungi in Dryocosmus kuriphilus Community		None
830	Symbiont	Hymenoptera	Formicidae	Pseudomyrmecinae	Dryocosmus kuriphilus	Ascomycota	Eurotiales	Aspergillus	Genus	Aspergillus	Aspergillus sp.	Bacteria	Unknown	Unknown	Horizontal	None	The Diversity and Dynamics of Fungi in Dryocosmus kuriphilus Community		None
831	Symbiont	Hymenoptera	Formicidae	Pseudomyrmecinae	Dryocosmus kuriphilus	Ascomycota	Diaporthales	Diaporthe	Genus	Diaporthe	Diaporthe sp.	Bacteria	Unknown	Unknown	Horizontal	None	The Diversity and Dynamics of Fungi in Dryocosmus kuriphilus Community		None
832	Symbiont	Diptera	Tephritidae	Dacinae	Ceratitis capitata	Cyanobacteriota	Chroococcidiopsidales	Chroococcidiopsis	Genus	Chroococcidiopsis	Chroococcidiopsis	Bacteria	Extracellular	Unknown	Vertical	SRR13181189,SRR13180621,SRR13180550,SRR13180198,SRR13180195,SRR13180194,SRR13180182,SRR13180157,SRR13179904,SRR13179902,SRR13179901	Bacterial Symbionts in Ceratitis capitata		None
833	Symbiont	Diptera	Tephritidae	Dacinae	Ceratitis capitata	Actinomycetota	Propionibacteriales	Propionibacterium	Genus	Propionibacterium	Propionibacterium	Bacteria	Extracellular	Unknown	Vertical	SRR13181189,SRR13180621,SRR13180550,SRR13180198,SRR13180195,SRR13180194,SRR13180182,SRR13180157,SRR13179904,SRR13179902,SRR13179901	Bacterial Symbionts in Ceratitis capitata		None
834	Symbiont	Diptera	Tephritidae	Dacinae	Ceratitis capitata	Pseudomonadota	Enterobacterales	Klebsiella	Genus	Klebsiella	Klebsiella	Bacteria	Extracellular	Unknown	Vertical	SRR13181189,SRR13180621,SRR13180550,SRR13180198,SRR13180195,SRR13180194,SRR13180182,SRR13180157,SRR13179904,SRR13179902,SRR13179901	Bacterial Symbionts in Ceratitis capitata		None
835	Symbiont	Diptera	Tephritidae	Dacinae	Ceratitis capitata	Pseudomonadota	Enterobacterales	Providencia	Genus	Providencia	Providencia	Bacteria	Extracellular	Unknown	Vertical	SRR13181189,SRR13180621,SRR13180550,SRR13180198,SRR13180195,SRR13180194,SRR13180182,SRR13180157,SRR13179904,SRR13179902,SRR13179901	Bacterial Symbionts in Ceratitis capitata		None
836	Symbiont	Hymenoptera	Siricidae	None	Sirex noctilio	Basidiomycota	Russulales	Amylostereum	Species	Amylostereum areolatum	Amylostereum areolatum	Fungi	Unknown	Amylostereum areolatum was shown to be unnecessary for egg survival and adversely affected egg eclosion in an artificial laboratory environment	Unknown	None	Mechanical Egg Activation and Rearing of First Instar Larvae of Sirex noctilio (Hymenoptera: Siricidae)		None
837	Symbiont	Hymenoptera	Formicidae	Pseudomyrmecinae	Sirex juvencus	Basidiomycota	Russulales	Amylostereum	Genus	Amylostereum	Amylostereum chailletii	Fungi	Extracellular	Unknown	Unknown	OR982194-OR982320	Fungal Communities Associated with Siricid Wood Wasps: Focus on Sirex juvencus, Urocerus gigas, and Tremex fuscicornis		None
838	Symbiont	Hymenoptera	Formicidae	Pseudomyrmecinae	Urocerus gigas	Basidiomycota	Russulales	Amylostereum	Genus	Amylostereum	Amylostereum chailletii	Fungi	Extracellular	Unknown	Unknown	OR982194-OR982320	Fungal Communities Associated with Siricid Wood Wasps: Focus on Sirex juvencus, Urocerus gigas, and Tremex fuscicornis		None
839	Symbiont	Hymenoptera	Formicidae	Pseudomyrmecinae	Tremex fuscicornis	Basidiomycota	Russulales	Amylostereum	Genus	Amylostereum	Amylostereum chailletii	Fungi	Extracellular	Unknown	Unknown	OR982194-OR982320	Fungal Communities Associated with Siricid Wood Wasps: Focus on Sirex juvencus, Urocerus gigas, and Tremex fuscicornis		None
840	Amplicon	Lepidoptera	Noctuidae	Amphipyrinae	Spodoptera frugiperda	Pseudomonadota	Rickettsiales	Wolbachia	Genus	Wolbachia	Wolbachia	Bacteria	Intracellular	inducing cytoplasmic incompatibility	Vertical	OR268559	The Diversity of Wolbachia and Other Bacterial Symbionts in Spodoptera frugiperda		None
841	Symbiont	Orthoptera	Anostostomatidae	Deinacridinae	Acrida cinerea	Actinomycetota	Micrococcales	Brevibacterium	Genus	Brevibacterium	Brevibacterium	Bacteria	Unknown	correlated with the hemicellulose digestibility	Unknown	None	Analysis of Intestinal Microbial Diversity of Four Species of Grasshoppers and Determination of Cellulose Digestibility		None
842	Symbiont	Orthoptera	Anostostomatidae	Deinacridinae	Trilophidia annulata	Actinomycetota	Micrococcales	Clavibacter	Genus	Clavibacter	Clavibacter	Bacteria	Unknown	correlated with the hemicellulose digestibility	Unknown	None	Analysis of Intestinal Microbial Diversity of Four Species of Grasshoppers and Determination of Cellulose Digestibility		None
843	Symbiont	Orthoptera	Anostostomatidae	Deinacridinae	Atractomorpha sinensis	Actinomycetota	Micrococcales	Microbacterium	Genus	Microbacterium	Microbacterium	Bacteria	Unknown	correlated with the hemicellulose digestibility	Unknown	None	Analysis of Intestinal Microbial Diversity of Four Species of Grasshoppers and Determination of Cellulose Digestibility		None
844	Symbiont	Orthoptera	Anostostomatidae	Deinacridinae	Sphingonotus mongolicus	Pseudomonadota	Lysobacterales	Stenotrophomonas	Genus	Stenotrophomonas	Stenotrophomonas	Bacteria	Unknown	correlated with the hemicellulose digestibility	Unknown	None	Analysis of Intestinal Microbial Diversity of Four Species of Grasshoppers and Determination of Cellulose Digestibility		None
845	Symbiont	Diptera	Glossinidae	None	Aldrichina grahami	Bacillota	Lactobacillales	Vagococcus	Genus	Vagococcus	Vagococcus	Bacteria	Unknown	Unknown	Unknown	None	Effects of Diet on the Gut Bacterial Community of Aldrichina grahami (Diptera: Calliphoridae) across Developmental Stages		None
846	Symbiont	Diptera	Glossinidae	None	Aldrichina grahami	Pseudomonadota	Enterobacterales	Providencia	Genus	Providencia	Providencia	Bacteria	Unknown	Unknown	Unknown	None	Effects of Diet on the Gut Bacterial Community of Aldrichina grahami (Diptera: Calliphoridae) across Developmental Stages		None
847	Symbiont	Diptera	Glossinidae	None	Aldrichina grahami	Bacillota	Lactobacillales	Lactobacillus	Genus	Lactobacillus	Lactobacillus	Bacteria	Unknown	Unknown	Unknown	None	Effects of Diet on the Gut Bacterial Community of Aldrichina grahami (Diptera: Calliphoridae) across Developmental Stages		None
