ID	Run	Assay Type	BioSample	Bytes	Center Name	Instrument	LibraryLayout	LibrarySelection	Platform	BioProject	geo_loc_name_country	geo_loc_name_country_continent	Collection_Date	geo_loc_name	BioSampleModel	lat_lon	Host	Host Order	Host Family	Isolation	Description	Doi
1272	SRR3312978	WGS	SAMN04493263	5428993756	UNIVERSITY OF HELSINKI	PacBio RS	PAIRED	RANDOM	PACBIO_SMRT	PRJNA312061	Finland	Europe	2012-06	Finland: Forssa	Microbe\, viral or environmental	60.8 N 23.5 E	Trioza apicalis	Hemiptera	Triozidae	carrot field	None	None
1273	SRR3312979	WGS	SAMN04493263	503106889	UNIVERSITY OF HELSINKI	PacBio RS	PAIRED	RANDOM	PACBIO_SMRT	PRJNA312061	Finland	Europe	2012-06	Finland: Forssa	Microbe\, viral or environmental	60.8 N 23.5 E	Trioza apicalis	Hemiptera	Triozidae	carrot field	None	None
1274	SRR5642295	WGS	SAMN25003336	751058072	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385506	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1275	SRR5642296	WGS	SAMN25003337	858137168	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385506	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1276	SRR5642297	WGS	SAMN25003332	737329854	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385506	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1277	SRR5642298	WGS	SAMN25003333	786654998	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385506	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1278	SRR5642299	WGS	SAMN25003334	849155538	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385506	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1279	SRR5642300	WGS	SAMN25003335	949536721	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385506	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1280	SRR5642301	WGS	SAMN25003328	756669664	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385506	Brazil	South America	2014	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1281	SRR5642302	WGS	SAMN25003329	727476576	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385506	Brazil	South America	2014	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1282	SRR5642303	WGS	SAMN25003330	839970482	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385506	Brazil	South America	2014	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1283	SRR5642304	WGS	SAMN25003331	714748742	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385506	Brazil	South America	2014	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1284	SRR5642305	WGS	SAMN25003338	734669324	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385506	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1285	SRR5642306	WGS	SAMN25003339	838736521	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385506	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1286	SRR5644275	WGS	SAMN25003340	662235576	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385522	Brazil	South America	2014	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1287	SRR5644276	WGS	SAMN25003343	920737290	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385522	Brazil	South America	2014	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1288	SRR5644277	WGS	SAMN25003342	838703450	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385522	Brazil	South America	2014	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1289	SRR5644278	WGS	SAMN25003345	657103024	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385522	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1290	SRR5644279	WGS	SAMN25003344	676398572	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385522	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1291	SRR5644280	WGS	SAMN25003347	699424329	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385522	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1292	SRR5644281	WGS	SAMN25003346	749365939	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385522	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1293	SRR5644282	WGS	SAMN25003349	718112897	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385522	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1294	SRR5644283	WGS	SAMN25003348	741211621	EMBRAPA	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA385522	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1295	SRR5644284	WGS	SAMN25003350	444393364	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385526	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1296	SRR5644285	WGS	SAMN25003341	402250362	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385526	Brazil	South America	2014	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1297	SRR5644286	WGS	SAMN25003348	375062503	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385526	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1298	SRR5644287	WGS	SAMN25003349	375209868	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385526	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1299	SRR5644288	WGS	SAMN25003342	402195190	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385526	Brazil	South America	2014	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1300	SRR5644289	WGS	SAMN25003343	474062017	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385526	Brazil	South America	2014	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1301	SRR5644290	WGS	SAMN25003340	392739759	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385526	Brazil	South America	2014	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1302	SRR5644291	WGS	SAMN25003351	407862674	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385526	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1303	SRR5644292	WGS	SAMN25003346	371052509	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385526	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1304	SRR5644293	WGS	SAMN25003347	476903995	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385526	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1305	SRR5644294	WGS	SAMN25003344	401394044	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385526	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1306	SRR5644295	WGS	SAMN25003345	440910762	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385526	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Dorymyrmex brunneus	Hymenoptera	Formicidae	not applicable	None	None
1307	SRR5644296	WGS	SAMN25003328	452730732	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385525	Brazil	South America	2014	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1308	SRR5644297	WGS	SAMN25003329	410014011	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385525	Brazil	South America	2014	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1309	SRR5644298	WGS	SAMN25003330	388181876	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385525	Brazil	South America	2014	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1310	SRR5644299	WGS	SAMN25003331	569956164	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385525	Brazil	South America	2014	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1311	SRR5644300	WGS	SAMN25003332	443437385	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385525	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1312	SRR5644301	WGS	SAMN25003333	483307303	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385525	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1313	SRR5644302	WGS	SAMN25003334	389314661	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385525	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1314	SRR5644303	WGS	SAMN25003335	394425841	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385525	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1315	SRR5644304	WGS	SAMN25003336	455536105	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385525	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1316	SRR5644305	WGS	SAMN25003337	430240961	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385525	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1317	SRR5644306	WGS	SAMN25003338	380028756	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385525	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1318	SRR5644307	WGS	SAMN25003339	459198108	EMBRAPA	Illumina HiSeq 2500	PAIRED	PCR	ILLUMINA	PRJNA385525	Brazil	South America	2015	Brazil: Mato Grosso	Metagenome or environmental	11.8602 S 55.6222 W	Pheidole flavens	Hymenoptera	Formicidae	not applicable	None	None
1319	SRR1339466	WGS	SAMN02767915	823761716	UNVIERSITY OF MONTANA	Illumina MiSeq	PAIRED	PCR	ILLUMINA	PRJNA246493	Chile	South America	2013-02-12	Chile: near Pichilemu city	MIMS.me,MIGS/MIMS/MIMARKS.host-associated	34.4808 S 71.9753 W	Tettigades ulnaria	Hemiptera	Cicadidae	Cicada	None	None
1320	SRR14141452	RNA-Seq	SAMN18614434	8039338517	INSTITUTE OF PLANT PROTECTION, CHINESE ACADEMY OF AGRICULTURAL SCIENCES	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA719476	China	Asia	2014/10/30	China: Cangzhou	Invertebrate		Protaetia brevitarsis	Coleoptera	Bostrichidae	midgut	Protaetia brevitarsis mid gut transcriptome	10.1186/s40168-022-01291-2
1321	SRR14141486	RNA-Seq	SAMN18614455	7959533178	INSTITUTE OF PLANT PROTECTION, CHINESE ACADEMY OF AGRICULTURAL SCIENCES	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA719476	China	Asia	2014/10/30	China: Cangzhou	Invertebrate		Protaetia brevitarsis	Coleoptera	Bostrichidae	midgut	Protaetia brevitarsis mid gut transcriptome	10.1186/s40168-022-01291-2
1322	SRR14141637	RNA-Seq	SAMN18614611	7950986015	INSTITUTE OF PLANT PROTECTION, CHINESE ACADEMY OF AGRICULTURAL SCIENCES	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA719476	China	Asia	2014/10/30	China: Cangzhou	Invertebrate		Protaetia brevitarsis	Coleoptera	Bostrichidae	midgut	Protaetia brevitarsis mid gut transcriptome	10.1186/s40168-022-01291-2
1323	SRR14141657	RNA-Seq	SAMN18614619	7761998017	INSTITUTE OF PLANT PROTECTION, CHINESE ACADEMY OF AGRICULTURAL SCIENCES	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA719476	China	Asia	2014/10/30	China: Cangzhou	Invertebrate		Protaetia brevitarsis	Coleoptera	Bostrichidae	midgut	Protaetia brevitarsis mid gut transcriptome	10.1186/s40168-022-01291-2
1324	SRR14141706	RNA-Seq	SAMN18614700	7925390704	INSTITUTE OF PLANT PROTECTION, CHINESE ACADEMY OF AGRICULTURAL SCIENCES	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA719476	China	Asia	2014/10/30	China: Cangzhou	Invertebrate		Protaetia brevitarsis	Coleoptera	Bostrichidae	midgut	Protaetia brevitarsis mid gut transcriptome	10.1186/s40168-022-01291-2
1325	SRR14141739	RNA-Seq	SAMN18614801	3194617138	INSTITUTE OF PLANT PROTECTION, CHINESE ACADEMY OF AGRICULTURAL SCIENCES	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA719476	China	Asia	2014/10/30	China: Cangzhou	Invertebrate		Protaetia brevitarsis	Coleoptera	Bostrichidae	midgut	Protaetia brevitarsis mid gut transcriptome	10.1186/s40168-022-01291-2
1326	SRR14141816	RNA-Seq	SAMN18614838	3139636110	INSTITUTE OF PLANT PROTECTION, CHINESE ACADEMY OF AGRICULTURAL SCIENCES	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA719476	China	Asia	2014/10/30	China: Cangzhou	Invertebrate		Protaetia brevitarsis	Coleoptera	Bostrichidae	midgut	Protaetia brevitarsis mid gut transcriptome	10.1186/s40168-022-01291-2
1327	SRR14141829	RNA-Seq	SAMN18614881	3200601621	INSTITUTE OF PLANT PROTECTION, CHINESE ACADEMY OF AGRICULTURAL SCIENCES	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA719476	China	Asia	2014/10/30	China: Cangzhou	Invertebrate		Protaetia brevitarsis	Coleoptera	Bostrichidae	midgut	Protaetia brevitarsis mid gut transcriptome	10.1186/s40168-022-01291-2
1328	SRR14293692	RNA-Seq	SAMN18820889	13659141686	INSTITUTE OF PLANT PROTECTION, CHINESE ACADEMY OF AGRICULTURAL SCIENCES	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA721277	China	Asia	2014/10/30	China: Cangzhou	Invertebrate		Protaetia brevitarsis	Coleoptera	Bostrichidae	hindgut	Protaetia brevitarsis mid gut transcriptome	10.1186/s40168-022-01291-2
1329	SRR14298063	RNA-Seq	SAMN18824518	10909158118	INSTITUTE OF PLANT PROTECTION, CHINESE ACADEMY OF AGRICULTURAL SCIENCES	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA721277	China	Asia	2014/10/30	China: Cangzhou	Invertebrate		Protaetia brevitarsis	Coleoptera	Bostrichidae	hindgut	Protaetia brevitarsis mid gut transcriptome	10.1186/s40168-022-01291-2
1330	SRR14298725	RNA-Seq	SAMN18827036	9035675795	INSTITUTE OF PLANT PROTECTION, CHINESE ACADEMY OF AGRICULTURAL SCIENCES	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA721277	China	Asia	2014/10/30	China: Cangzhou	Invertebrate		Protaetia brevitarsis	Coleoptera	Bostrichidae	hindgut	Protaetia brevitarsis mid gut transcriptome	10.1186/s40168-022-01291-2
1331	SRR14300306	RNA-Seq	SAMN18828692	14157092243	INSTITUTE OF PLANT PROTECTION, CHINESE ACADEMY OF AGRICULTURAL SCIENCES	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA721277	China	Asia	2014/10/30	China: Cangzhou	Invertebrate		Protaetia brevitarsis	Coleoptera	Bostrichidae	hindgut	Protaetia brevitarsis mid gut transcriptome	10.1186/s40168-022-01291-2
1332	SRR14148842	RNA-Seq	SAMN18624231	3129284916	INSTITUTE OF PLANT PROTECTION, CHINESE ACADEMY OF AGRICULTURAL SCIENCES	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA719476	China	Asia	2014/10/30	China: Cangzhou	Invertebrate		Protaetia brevitarsis	Coleoptera	Bostrichidae	midgut	Protaetia brevitarsis mid gut transcriptome	10.1186/s40168-022-01291-2
1333	SRR14149278	RNA-Seq	SAMN18628979	3078012338	INSTITUTE OF PLANT PROTECTION, CHINESE ACADEMY OF AGRICULTURAL SCIENCES	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA719476	China	Asia	2014/10/30	China: Cangzhou	Invertebrate		Protaetia brevitarsis	Coleoptera	Bostrichidae	midgut	Protaetia brevitarsis mid gut transcriptome	10.1186/s40168-022-01291-2
1334	SRR14149805	RNA-Seq	SAMN18629642	3211003616	INSTITUTE OF PLANT PROTECTION, CHINESE ACADEMY OF AGRICULTURAL SCIENCES	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA719476	China	Asia	2014/10/30	China: Cangzhou	Invertebrate		Protaetia brevitarsis	Coleoptera	Bostrichidae	midgut	Protaetia brevitarsis mid gut transcriptome	10.1186/s40168-022-01291-2
1335	SRR14150473	RNA-Seq	SAMN18631070	8993085792	INSTITUTE OF PLANT PROTECTION, CHINESE ACADEMY OF AGRICULTURAL SCIENCES	Illumina HiSeq 2500	PAIRED	RANDOM	ILLUMINA	PRJNA719476	China	Asia	2014/10/30	China: Cangzhou	Invertebrate		Protaetia brevitarsis	Coleoptera	Bostrichidae	hindgut	Protaetia brevitarsis mid gut transcriptome	10.1186/s40168-022-01291-2
1336	SRR24201570	WGA	SAMN33581821	10747666791	JIANGXI AGRICULTURAL UNIVERSITY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA953927	China	Asia	Jun-24	China: Hainan	Metagenome or environmental	20 N 110 E	Apis cerana	Hymenoptera	Apidae	missing	Variance of microbes in Aethina tumida	10.3389/fmicb.2024.1387248
1337	SRR24201571	WGA	SAMN33581820	10815219814	JIANGXI AGRICULTURAL UNIVERSITY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA953927	China	Asia	Jun-24	China: Hainan	Metagenome or environmental	20 N 110 E	Apis cerana	Hymenoptera	Apidae	missing	Variance of microbes in Aethina tumida	10.3389/fmicb.2024.1387248
1338	SRR24201572	WGA	SAMN33581819	8475881358	JIANGXI AGRICULTURAL UNIVERSITY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA953927	China	Asia	Jun-24	China: Hainan	Metagenome or environmental	20 N 110 E	Apis cerana	Hymenoptera	Apidae	missing	Variance of microbes in Aethina tumida	10.3389/fmicb.2024.1387248
1339	SRR24201573	WGA	SAMN33581818	12097627815	JIANGXI AGRICULTURAL UNIVERSITY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA953927	China	Asia	Jun-24	China: Hainan	Metagenome or environmental	20 N 110 E	Apis cerana	Hymenoptera	Apidae	missing	Variance of microbes in Aethina tumida	10.3389/fmicb.2024.1387248
1340	SRR24201574	WGA	SAMN33581817	11736997297	JIANGXI AGRICULTURAL UNIVERSITY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA953927	China	Asia	Jun-24	China: Hainan	Metagenome or environmental	20 N 110 E	Apis cerana	Hymenoptera	Apidae	missing	Variance of microbes in Aethina tumida	10.3389/fmicb.2024.1387248
1341	SRR24201575	WGA	SAMN33581816	11310135238	JIANGXI AGRICULTURAL UNIVERSITY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA953927	China	Asia	Jun-24	China: Hainan	Metagenome or environmental	20 N 110 E	Apis cerana	Hymenoptera	Apidae	missing	Variance of microbes in Aethina tumida	10.3389/fmicb.2024.1387248
1342	SRR24201576	WGA	SAMN33581849	9779801863	JIANGXI AGRICULTURAL UNIVERSITY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA953927	China	Asia	Jun-24	China: Hainan	Metagenome or environmental	20 N 110 E	Apis cerana	Hymenoptera	Apidae	missing	Variance of microbes in Aethina tumida	10.3389/fmicb.2024.1387248
1343	SRR24201577	WGA	SAMN33581848	10269704372	JIANGXI AGRICULTURAL UNIVERSITY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA953927	China	Asia	Jun-24	China: Hainan	Metagenome or environmental	20 N 110 E	Apis cerana	Hymenoptera	Apidae	missing	Variance of microbes in Aethina tumida	10.3389/fmicb.2024.1387248
1344	SRR24201578	WGA	SAMN33581847	10579106354	JIANGXI AGRICULTURAL UNIVERSITY	Illumina NovaSeq 6000	PAIRED	RANDOM	ILLUMINA	PRJNA953927	China	Asia	Jun-24	China: Hainan	Metagenome or environmental	20 N 110 E	Apis cerana	Hymenoptera	Apidae	missing	Variance of microbes in Aethina tumida	10.3389/fmicb.2024.1387248
